scenario_main_base,images_acquired,mission_urgency,exposure,rownum,pscore,sw,tmle_est,initial_likelihood_preds,likelihood_values,counterfactual_0,counterfactual_1,g_fit_pred,Q_fit_pred
0,1,-1.2613,0,171,0.23693249040700415,0.5713780163861953,-0.15583917256819813,0.8442128798574879,0.7896312549134686,1,0,0.2402048336091871,0.84493298765193
1,0,0.7309,1,172,0.7709377499503001,0.7315765767552039,-0.2693781816952381,0.23123758356805985,0.28286064218945306,0,1,0.7696898280069744,0.23107754662712993
0,1,-0.5529000000000001,0,173,0.42010656746551334,0.7518622828584471,-0.2249717962965775,0.8501145831677156,0.8064621145921279,1,0,0.4223806896197963,0.8517430801337917
0,1,0.6418,0,174,0.7515822034507934,1.7551077501552397,-0.5840239503177719,0.8470544407105606,0.7845430537021906,1,0,0.7504787640069113,0.8502985150618817
1,0,0.2541,1,175,0.6554997323253713,0.8604122506644236,-0.3431752535988738,0.1901442420005485,0.23459211940156152,0,1,0.655299497817259,0.1895978924194266
0,1,-1.1813,0,176,0.2546538686072778,0.5849631220132704,-0.19277431577219406,0.8503331647717981,0.7964599997784106,1,0,0.2579042641342438,0.851949446572636
0,1,-1.0401,0,177,0.2879993487855296,0.6123589904816915,-0.24259369896649152,0.8501145831677156,0.793097332422811,1,0,0.29115522928673854,0.8517430801337917
1,0,-0.0648,1,178,0.5650598135897629,0.998124422292518,-0.38816695979172955,0.21615545288636687,0.2661803167890972,0,1,0.5658443159599658,0.21229820069229904
1,0,0.0261,1,179,0.5915785658304532,0.9533813978000729,-0.3572055901294934,0.1901442420005485,0.23216439376720094,0,1,0.5920703708688203,0.1893915259805823
1,0,0.7890999999999999,1,180,0.7829939011980609,0.720312123934838,-0.23006805531471508,0.19735743493527125,0.23746588173469238,0,1,0.7816650495805382,0.19516978626822257
1,0,1.0984,1,181,0.8392756432217452,0.672008063804832,-0.2571014770322615,0.19670169012302371,0.23613963190357062,0,1,0.8375326626626572,0.19640798490128833
1,0,-0.6909,1,182,0.3804962698437423,1.4822747151545448,-0.5354819226465685,0.1962645269148587,0.2440024513803063,0,1,0.38310265163398916,0.19413795407400108
0,1,0.9449,0,183,0.8129715229393474,2.331195798908243,-1.0529065287928252,0.82956791238396,0.7517823990641455,1,0,0.8114772388085773,0.8325510013212722
1,0,1.0878,1,184,0.8375601585046089,0.6733844659074676,-0.27848182690275003,0.20304055664141643,0.24090105533413214,0,1,0.8359760881768353,0.19991621436164134
1,0,0.8734000000000001,1,185,0.7996287937099398,0.7053272774024034,-0.24342739763305898,0.189925660396466,0.22700025397574825,0,1,0.798201326885985,0.18918515954173798
0,1,-0.9214,0,186,0.3179592567861085,0.6392579979100577,-0.19566438791396945,0.8356881972982702,0.7732876378543725,1,0,0.320978521697371,0.8370910629758468
0,1,-0.8729000000000001,0,187,0.33066982241197385,0.6513974934929032,-0.20994414742827172,0.8498960015636331,0.7915847792143211,1,0,0.3336181350482816,0.8517430801337917
1,0,0.5776000000000001,1,188,0.7369718745349967,0.7652937913755041,-0.2858677742805219,0.189925660396466,0.23119939839208212,0,1,0.7359879295328042,0.18918515954173798
1,0,-0.9264,1,189,0.31666382311680563,1.7810686249182341,-0.6963422972892154,0.21943417694760448,0.2781379499557993,0,1,0.31968990558911087,0.214361865080742
1,0,-1.7848,1,190,0.14248987627544105,3.9581759402314014,-1.3536090803249574,0.189925660396466,0.20009412301383342,0,1,0.14544461776542,0.18918515954173798
0,1,0.424,0,191,0.6998456205035932,1.452585835100965,-0.5136333543954913,0.8503331647717981,0.8113118258757989,1,0,0.6991981387097822,0.851949446572636
1,0,0.444,1,192,0.7048471249768282,0.8001735128288158,-0.32033158713372545,0.189925660396466,0.23125178228121357,0,1,0.7041519480075701,0.18918515954173798
1,0,1.4126999999999998,1,193,0.8837156684084881,0.6382143263519653,-0.23073647224766503,0.20697502551490154,0.26053619211383156,0,1,0.8780348439473546,0.20631357396581448
0,1,-1.1843,0,194,0.2539737582812074,0.5844298439093595,-0.23244174355539626,0.8503331647717981,0.796487462440611,1,0,0.25722537963360054,0.851949446572636
1,1,1.1131,1,195,0.8416302914014536,0.6701279715833975,0.9313254173487947,0.25571872322530065,0.2988122505321102,0,1,0.8396699427189358,0.24923779324542789
1,1,-0.4402,1,196,0.4532649903086449,1.244305234375043,1.7757515425398767,0.24085517414769017,0.29850849575429866,0,1,0.4552288032539554,0.2362367075982373
0,1,-0.4247,0,197,0.457865035657514,0.8042277821516107,-0.3193638038954931,0.8503331647717981,0.8111216510111114,1,0,0.4597838660794684,0.851949446572636
0,0,0.887,0,198,0.8022207429532323,2.2044778937404024,3.9095461776201743,0.8031195382899765,0.6975371855511111,1,0,0.8007793949765721,0.806548830026891
1,0,-0.624,1,199,0.39953477003335447,1.4116418452214194,-0.48256111690043835,0.189925660396466,0.23582094995017144,0,1,0.40198728821791424,0.1895978924194266
0,1,0.0034,0,200,0.5849997134386091,1.0506016841882413,-0.3488314695682112,0.8498960015636331,0.797105829160446,1,0,0.585564109864043,0.851949446572636
1,0,1.5172,1,201,0.895925266606229,0.6295167923284894,-0.24501187018177184,0.19735743493527125,0.22810056688235447,0,1,0.889233023702616,0.1966143513401326
1,0,0.3515,1,202,0.6813171566220815,0.827808304132937,-0.35781240130420355,0.2297075123394823,0.2836704964040435,0,1,0.6808516835133103,0.22963298155521986
1,0,-0.9108,1,203,0.32071492837017007,1.758571086373097,-0.7054664097979081,0.22795885950682224,0.2976660811881143,0,1,0.3237194319625512,0.22488655346180106
1,0,-0.0542,1,204,0.5681745610080081,0.9926526787813202,-0.40177753712830955,0.2181226873231094,0.27067204657977534,0,1,0.5689247084075152,0.2147745979584306
1,0,1.1405,1,205,0.8459440936144277,0.6667107250435691,-0.26879162708406645,0.20784935193123158,0.24980415094240133,0,1,0.8435878143760985,0.20837723835425745
1,0,0.1988,1,206,0.6404087137138275,0.8806875795447539,-0.33609898011407424,0.23735786848237006,0.29350734933360045,0,1,0.6403683733038591,0.2362367075982373
0,1,-0.9068,0,207,0.32175808575261644,0.6428384781907954,-0.23357529922050901,0.8457429510860655,0.7848659077682063,1,0,0.32475691035535,0.8455520869684628
0,1,1.38,0,208,0.8796456083733324,3.622634738185931,-1.2162963464116192,0.8359067789023527,0.7696281799680867,1,0,0.8743094650801368,0.8408056588750441
1,0,-0.0252,1,209,0.5766678022021352,0.978032756200779,-0.3563576617212886,0.19079998681279603,0.23352487635856714,0,1,0.5773241963158953,0.19021699173595946
0,1,-0.187,0,210,0.52884159382008,0.9253787988948793,-0.3550583301234196,0.8496774199595506,0.8014594801485634,1,0,0.5300225661759879,0.8513303472561031
1,0,-1.1316,1,211,0.266095014222926,2.119543658670352,-0.738593041886391,0.1964831085189412,0.24966440056236677,0,1,0.26932042519659327,0.19455068695168967
1,0,-0.03499999999999999,1,212,0.5738024837411093,0.9829166237183244,-0.39664044831028467,0.2115652392006342,0.2606244899730762,0,1,0.5744905150481536,0.21271093356998766
0,1,0.0176,0,213,0.58911883125897,1.06113405327369,-0.3971088080550079,0.8492402567513856,0.7957450541227915,1,0,0.589637768254284,0.8511239808172588
1,1,0.7123999999999999,1,214,0.7670079882271287,0.7353248058128263,1.040883321167681,0.25265858076814557,0.30670513238575703,0,1,0.7657880140775813,0.24799959461236212
1,0,0.1007,1,215,0.6129571223642666,0.9201296133481054,-0.27364641797815137,0.19407871087403364,0.2366630601661727,0,1,0.6132139905224621,0.1924870225632467
0,1,-0.9687,0,216,0.30581971982891487,0.6280789190562214,-0.2624803731777766,0.8439942982534054,0.7853247525354126,1,0,0.30889974155176353,0.8439011554577085
1,0,-0.5992999999999999,1,217,0.4066450726318967,1.386958893537471,-0.41402772864273707,0.189925660396466,0.2357840576509392,0,1,0.4090372825677344,0.1893915259805823
1,0,0.33959999999999996,1,218,0.6782181206843371,0.831590874379634,-0.3738783377812763,0.2423852453762677,0.29825956117731195,0,1,0.6777838318923287,0.23788763910899166
0,1,-1.4386,0,219,0.20077843867821898,0.5455308278707193,-0.2319262674436936,0.8155786897226796,0.7615062449753452,1,0,0.20402461776496433,0.819756282112926
1,0,0.28150000000000003,1,220,0.6628643808868555,0.850852778128486,-0.31834104699570764,0.19123715002096103,0.2356573855064,0,1,0.6625873027522231,0.19062972461364805
1,0,0.3838,1,221,0.6896476682996192,0.8178088985504532,-0.34987687538902346,0.24937985670690796,0.305531153007355,0,1,0.6890993821614074,0.2446977315908534
1,0,1.8991,1,222,0.9313501533973914,0.6055724562267298,-0.2412452161244153,0.21681119769861437,0.25706474390491885,0,1,0.9219516960778429,0.20940907054847893
0,1,-2.2608,0,223,0.08612955038343018,0.4770916930106794,-0.19902806332039524,0.8498960015636331,0.8086462321376926,1,0,0.08838973110766497,0.851949446572636
0,1,-1.2064,0,224,0.24900077928195485,0.5805598567507592,-0.2217848754725288,0.8492402567513856,0.7957471782185622,1,0,0.2522604531048728,0.8511239808172588
1,0,2.5653,1,225,0.9676101884996886,0.5828793523500414,-0.1650776983072888,0.19692027172710622,0.2189456782507387,0,1,0.9559495920239514,0.19496341982937826
1,0,0.8647000000000001,1,226,0.7979573591108585,0.7068046851882528,-0.24189635253269148,0.189925660396466,0.22704035251079357,0,1,0.7965390647002416,0.18918515954173798
1,0,0.8897,1,227,0.8027322950527103,0.7026003606382445,-0.2103202030296797,0.189925660396466,0.2271752793335005,0,1,0.8012882573684669,0.18918515954173798
0,1,-2.1474,0,228,0.09736004183202507,0.48302758597671513,-0.20096972559839477,0.846398695898313,0.8010609387199692,1,0,0.09980087042178033,0.8488539499899715
0,0,0.8254,0,229,0.790277113552999,2.0789338130256065,3.9747277400599454,0.7799498882572308,0.6535495748614755,1,0,0.7889031226898511,0.7828166895597971
1,1,1.7412999999999998,1,230,0.9183256330820493,0.6141612296142979,0.8582488295789082,0.2603089369110333,0.29228583491434157,0,1,0.9098776032417778,0.25357148846115807
1,0,-0.42540000000000006,1,231,0.4576571300348887,1.2323636254875006,-0.4739761104072632,0.189925660396466,0.23693193188783432,0,1,0.45957800272358434,0.18918515954173798
1,1,-0.6449,1,232,0.39355123891946,1.4331043692011403,1.9745982265139537,0.24369673500076278,0.2959343750464186,0,1,0.39605334048197827,0.2366494404759259
0,1,-0.972,0,233,0.30498252856206753,0.627322359390409,-0.26148350554853683,0.8442128798574879,0.7855104248450211,1,0,0.30806647681072874,0.8439011554577085
0,1,-0.7777000000000001,0,234,0.3563409432980351,0.677377247255735,-0.2266633075331086,0.8389669213595078,0.7799936055384943,1,0,0.35912494755121155,0.8424565903857985
1,0,1.4471999999999998,1,235,0.8878790067375297,0.6352216864236849,-0.24560737752769357,0.2023848118291689,0.2534332739329113,0,1,0.8818494004684218,0.2007416801170185
0,1,-1.7293999999999998,0,236,0.1507590685494642,0.5133996535650908,-0.20534094562872318,0.8503331647717981,0.8042328486305674,1,0,0.15377743683951553,0.851949446572636
1,0,0.0704,1,237,0.6043213237580701,0.9332783369163188,-0.3600398850993717,0.19211147643729107,0.23457249185876006,0,1,0.6046728530644553,0.19145519036902525
0,1,-1.5496,0,238,0.18034411930820582,0.5319305458188303,-0.21986690940858633,0.8485845119391381,0.7959324010424109,1,0,0.18352719680931018,0.8492666828676602
0,0,-0.6399,0,239,0.3949798660041136,0.7206371747009737,1.4047525173042628,0.7972178349797489,0.7247443669292424,1,0,0.3974702283197095,0.803040600566538
0,1,-0.5411,0,240,0.4235499248029173,0.756353444573558,-0.2557465559990125,0.8503331647717981,0.8074150013918776,1,0,0.4257930598330171,0.851949446572636
0,1,-2.0795,0,241,0.10469989102669497,0.48698754264644034,-0.19554692170161103,0.845961532690148,0.7994351280222045,1,0,0.10724606722934875,0.8482348506734387
1,0,0.8472000000000001,1,242,0.794563699381157,0.709823517534553,-0.23332844497820482,0.189925660396466,0.2271211828708059,0,1,0.7931645506522074,0.18918515954173798
1,1,0.1954,1,243,0.6394713636818786,0.8819785091746128,1.2252211983037942,0.2504727647273205,0.312016736776303,0,1,0.639441050099769,0.24923779324542789
1,1,1.472,1,244,0.8907903772079572,0.6331455911858518,0.9132732676831019,0.26162042653552836,0.34151398724009563,0,1,0.8845192317939219,0.2579051836768883
1,0,1.0987,1,245,0.8393239800273884,0.6719693627502407,-0.26282817225544564,0.19670169012302371,0.23613829895700514,0,1,0.8375765285246142,0.19640798490128833
0,1,-0.1928,0,246,0.5271119054995992,0.9219940300265489,-0.2988830795584485,0.8496774199595506,0.8018596548243275,1,0,0.5283115985740733,0.8513303472561031
0,1,-0.8654000000000001,0,247,0.332658316197207,0.6533384779974916,-0.21361444615321046,0.8492402567513856,0.7892651364997241,1,0,0.3355948801186213,0.8513303472561031
1,1,1.144,1,248,0.8464881214390049,0.6662822380085105,0.9424005798863346,0.24522680622934032,0.2892887056579997,0,1,0.8440821247177263,0.24407863227432053
1,0,0.27590000000000003,1,249,0.6613654819488222,0.8527811254044907,-0.3546196968338583,0.205882117494489,0.25231081788135107,0,1,0.6611039736833757,0.20920270410963462
1,1,1.5396,1,250,0.8983896361943792,0.6277899669336464,0.8917089373322858,0.22446155384150213,0.2609742683549449,0,1,0.8914975995874445,0.22055285824607085
1,0,0.931,1,251,0.8104324580466483,0.6959247428951522,-0.2422613033962574,0.19254863964545607,0.229282678902377,0,1,0.8089499813677438,0.19124882393018094
0,1,0.0178,0,252,0.5891767591731282,1.061283677920593,-0.39715991078746626,0.8492402567513856,0.7957396291697763,1,0,0.5896950570587403,0.8511239808172588
0,1,-0.42280000000000006,0,253,0.4584294250099964,0.8050658956278188,-0.31171788763222996,0.8503331647717981,0.8111213463653645,1,0,0.46034270707058933,0.851949446572636
1,0,-1.5514,1,254,0.18002659017731898,3.1328705356496647,-0.9913018545959577,0.189925660396466,0.19938738813851342,0,1,0.1832083803319892,0.18918515954173798
1,0,-0.5431,1,255,0.42296577053133877,1.3334412363711865,-0.5802746009133112,0.22140141138434702,0.27061721239638015,0,1,0.42521418405113526,0.22014012536838226
0,1,1.938,0,256,0.934249466753584,6.631124927397695,-2.284045830553797,0.8356881972982702,0.769547750831982,1,0,0.9246476551353201,0.8387419944866011
1,0,-0.1007,1,257,0.5544739614997843,1.017180317132384,-0.3939907288831189,0.189925660396466,0.23358192835543587,0,1,0.5553750215136404,0.1895978924194266
1,0,1.5069,1,258,0.8947743616076751,0.6303265093410139,-0.21674772868189274,0.19801317974751875,0.22984410121075582,0,1,0.8881759439447211,0.19743981709550978
0,1,-1.4575999999999998,0,259,0.1971609599162778,0.5430727433914185,-0.2303599263428303,0.8363439421105177,0.7806681570644334,1,0,0.2003987054459945,0.8379165287312239
0,1,1.0345,0,260,0.8287090784564072,2.545377163430345,-0.8891109705204056,0.8503331647717981,0.7816956720106506,1,0,0.8271519311256106,0.8509176143784145
1,0,-0.6679999999999999,1,261,0.3869750105393005,1.4574584524566376,-0.5276422034191494,0.19823176135160125,0.24533854547861425,0,1,0.3895303267906651,0.19805891641204268
1,0,-1.329,1,262,0.22261677013349843,2.5335018546077253,-0.8556807168993218,0.190362823604631,0.21664709538970703,0,1,0.22589080252585184,0.1895978924194266
1,0,0.6742999999999999,1,263,0.7587674320292597,0.7433107645271877,-0.23903011416463638,0.189925660396466,0.2316196469630901,0,1,0.7576084031791256,0.18918515954173798
1,0,-0.8047000000000001,1,264,0.34896783696578293,1.6161947900525326,-0.6518047933985459,0.2233686458210896,0.28759445381028165,0,1,0.35180175818729525,0.21745736166340643
1,0,0.9851,1,265,0.8201666250530358,0.6876651436085064,-0.25038436879975023,0.189925660396466,0.22658399011194913,0,1,0.818641334317314,0.18918515954173798
0,0,-1.3974,0,266,0.20879343189137245,0.5510571038891326,1.0691245079293017,0.7876002444001186,0.73358114503583,1,0,0.2120543285853444,0.7927222786243233
1,0,1.6621,1,267,0.910964652679122,0.6191239125923179,-0.24095953071461607,0.189925660396466,0.21026339026248222,0,1,0.9030779797855872,0.18918515954173798
0,1,-0.0021,0,268,0.583401044273201,1.0465700741840651,-0.39442317420791817,0.8498960015636331,0.7970638866680395,1,0,0.5839830897234308,0.851949446572636
1,0,-0.0976,1,269,0.5553901559549631,1.0155023346249856,-0.36021876479668535,0.19079998681279603,0.23397943020636558,0,1,0.5562811435722976,0.19021699173595946
0,1,-0.6963999999999999,0,270,0.3789464824469576,0.7020328968070977,-0.30255619015495705,0.8260706067186399,0.75362865750901,1,0,0.3815648739293708,0.8294555047386079
0,1,0.2731,0,271,0.660614811734545,1.284675981967063,-0.4285042551356214,0.8503331647717981,0.8091118248150752,1,0,0.6603611148153185,0.851949446572636
0,1,0.0859,0,272,0.608747493510643,1.1143698577477616,-0.39629180260524255,0.8256334435104749,0.768912675110984,1,0,0.6090504547380937,0.8325510013212722
1,1,0.658,1,273,0.7551816282676351,0.7468402022620699,1.0584369446260111,0.24894269349874293,0.2961571162281034,0,1,0.7540500657183885,0.24696776241814067
1,0,1.2616999999999998,1,274,0.8638771440357234,0.6528706123247975,-0.24135939155542963,0.1905814052087135,0.2279908205794175,0,1,0.8599087726714676,0.19001062529711518
1,1,-0.07410000000000001,1,275,0.5623228130201876,1.0029826052597872,1.448906519219318,0.24435247981301028,0.3019330434577381,0,1,0.5631374851682542,0.23726853979245877
0,1,-0.7511,0,276,0.36367227096517274,0.6851815190598697,-0.2769698030186062,0.8490216751473031,0.7877466644343308,1,0,0.3664045867342265,0.8494730493065045
1,1,0.7731,1,277,0.7797259720305646,0.7233310422265781,1.0499985210342397,0.2596531920987858,0.3078301464076876,0,1,0.7784183145301593,0.2517141905115594
1,0,0.9291,1,278,0.8100833408255648,0.6962246618048229,-0.25047854380921797,0.20872367834756161,0.24770594156197145,0,1,0.8086025219837036,0.2059008410881259
0,1,-1.4517999999999998,0,279,0.19825997850676536,0.5438171830164514,-0.22956973878739195,0.8055239359348841,0.7463042834025283,1,0,0.20150040641317335,0.8102634259260884
1,0,0.54990000000000006,1,280,0.7304995783556727,0.7720743676122893,-0.30418396545538384,0.19823176135160125,0.2411145103256537,0,1,0.7295711176660372,0.1966143513401326
1,0,1.757,1,281,0.9197169310591747,0.6132321597586335,-0.24291597790168917,0.19101856841687853,0.21244577869689335,0,1,0.9111646716895851,0.19062972461364805
1,0,-0.0989,1,282,0.5550059909028141,1.0162052468704987,-0.3525388973000251,0.189925660396466,0.23357321816538065,0,1,0.5559012023444642,0.1895978924194266
0,0,-0.6781999999999999,0,283,0.3840841730656508,0.7078889369837115,1.397171672207986,0.8018080486654815,0.7343338523387967,1,0,0.386662444797142,0.8096443266095555
1,0,1.573,1,284,0.9019675066490341,0.6252996874525534,-0.2566737499799534,0.1905814052087135,0.21148029601261711,0,1,0.8947881567575146,0.1893915259805823
1,0,2.0163999999999995,1,285,0.9397469755104401,0.6001615484781458,-0.20832534896491894,0.19101856841687853,0.21509796926970165,0,1,0.9297686372558854,0.19021699173595946
1,0,0.6142,1,286,0.7453685132376027,0.7566726927465642,-0.26757423005036063,0.23932510291911263,0.2865203600970031,0,1,0.7443148763567291,0.2319030123825071
1,1,-0.06470000000000001,1,287,0.5650892224440635,0.9980724770517609,1.3753464344454747,0.23080042035989484,0.28474305218210566,0,1,0.5658734005400914,0.22880751579984268
1,0,0.0375,1,288,0.5948702847738898,0.9481058550678428,-0.3732330996512322,0.1901442420005485,0.2325452558594622,0,1,0.5953258028885002,0.1895978924194266
1,1,0.3682,1,289,0.6856392099239069,0.8225900617069338,1.1298201319514085,0.2624947529518584,0.32079025179166626,0,1,0.6851305819128644,0.2607943138207084
0,1,-1.8609,0,290,0.1317545534992568,0.5021621498358493,-0.20794504889541587,0.8503331647717981,0.8059586299021103,1,0,0.13461386127754962,0.851949446572636
1,0,-0.8206000000000001,1,291,0.34465931572415803,1.6363985369581229,-0.6906783191341807,0.23123758356805985,0.2951751182705768,0,1,0.34752141436412004,0.22014012536838226
0,1,-0.4029,0,292,0.464346827242061,0.8139595211490102,-0.3093288814715308,0.8503331647717981,0.811125505941639,1,0,0.4662015621633503,0.851949446572636
0,1,-1.7354999999999998,0,293,0.1498294713789623,0.512838289874838,-0.20579764453941685,0.8503331647717981,0.8042872946481475,1,0,0.15284109746462507,0.851949446572636
1,0,2.2381,1,294,0.9530303314407466,0.5917964847429055,-0.17739965808864333,0.19582736370669368,0.22188556233185627,0,1,0.9421972009804974,0.19455068695168967
1,0,-0.3058,1,295,0.49333413194809483,1.143241392548408,-0.3953973248821744,0.190362823604631,0.23648754917001721,0,1,0.4948931532054355,0.19021699173595946
1,0,-0.0916,1,296,0.5571623597098554,1.012272258114682,-0.407347126016263,0.24631971424975285,0.30067124053618066,0,1,0.5580338547713918,0.24201496788587756
0,0,0.9497,0,297,0.8138421972609845,2.342098980461494,4.742426677352964,0.8101141496206168,0.7270341499939584,1,0,0.8123439663646531,0.8117079909979985
1,1,0.6193,1,298,0.7465243859547317,0.7555011070116606,1.1152068697566562,0.24304099018851524,0.2957897983353321,0,1,0.7454613675607789,0.23953857061974604
0,1,-0.34109999999999996,0,299,0.4827804346973663,0.8429688844908434,-0.3201218746916731,0.8488030935432206,0.8069693589754392,1,0,0.4844487047321619,0.8496794157453488
0,1,-0.9596,0,300,0.30813500305253605,0.6301807461334935,-0.25745013809935646,0.8435571350452404,0.784947775612182,1,0,0.3112039858545696,0.8432820561411756
1,0,-0.6674999999999999,1,301,0.38711692574782286,1.4569241551773504,-0.5219012182048274,0.19823176135160125,0.24533496961538073,0,1,0.3896711081234162,0.19805891641204268
0,1,-0.2348,0,302,0.5145697340345594,0.8981722619475901,-0.37618419470475495,0.8359067789023527,0.7868104377263595,1,0,0.5159043426417989,0.8370910629758468
0,1,-1.7,0,303,0.15530644437342933,0.5161635211915251,-0.20538854962144626,0.8503331647717981,0.8036334566307064,1,0,0.15835634006746918,0.851949446572636
0,1,-1.8335,0,304,0.13553801299223056,0.5043599447433904,-0.2060862323014231,0.8503331647717981,0.8057165291209158,1,0,0.13843267197011247,0.851949446572636
0,1,-0.4051,0,305,0.4636921152192093,0.8129658585538225,-0.3146019592145666,0.8503331647717981,0.8111353967804354,1,0,0.46555336101710204,0.851949446572636
1,0,0.3095,1,306,0.6703093047242782,0.841402612234352,-0.35387871892377254,0.2028219750373339,0.24991949268845398,0,1,0.6699554578995492,0.2013607794335514
0,0,-1.6054,0,307,0.1707038216373784,0.5257470266664521,0.9909459784793869,0.7913161316695212,0.7263834768270861,1,0,0.17384336689092159,0.7951986758904548
0,1,-0.7537,0,308,0.3629528021146604,0.6844076882329754,-0.2609911801126569,0.8490216751473031,0.7877559995895176,1,0,0.3656902788082671,0.8494730493065045
1,1,-1.1820000000000002,1,309,0.2544950686057041,2.2161529615877154,3.1213615802032644,0.22161999298842955,0.2740296326603758,0,1,0.25774575300917335,0.21394913220305342
1,1,1.3946,1,310,0.8814778831151985,0.6398345446930425,0.9080126597411379,0.22533588025783216,0.28230488993779873,0,1,0.8759861240649491,0.2236483548287353
0,0,0.6652999999999999,0,311,0.7567919940073989,1.7927041431903528,3.3258273801109124,0.8096769864124518,0.7258626019193501,1,0,0.7556480275192853,0.8185180834798602
1,0,1.0237999999999998,1,312,0.8268866199375317,0.6820765826911169,-0.2721480629600962,0.1936415476658686,0.23127047187174468,0,1,0.8253357995245157,0.19104245749133664
0,1,-0.3922,0,313,0.46753282805950136,0.8188298227120029,-0.3170331513955996,0.8503331647717981,0.8110652358283602,1,0,0.4693557647673887,0.851949446572636
0,0,-0.3139,0,314,0.49091158730997764,0.8564327710705038,1.6259320419897727,0.7556873302040725,0.6961782622455447,1,0,0.4924958324551449,0.7617673127976791
0,1,-0.6849999999999999,0,315,0.38216148904890956,0.7056860203305049,-0.3081436595901118,0.8101141496206168,0.7405591897067817,1,0,0.38475487729809826,0.81562895333604
1,1,0.7387,1,316,0.7725805558533207,0.730020961214922,1.0416788289857237,0.23735786848237006,0.28681595300929946,0,1,0.7713211725129523,0.2354112418428601
0,1,-0.227,0,317,0.5169008534809677,0.9025062518565706,-0.35593348570741357,0.8422456454207454,0.792313195316393,1,0,0.5182105045147233,0.8430756897023314
0,1,-1.6082,0,318,0.17023108721100277,0.5254474990326263,-0.2215900799794972,0.8232290458655672,0.759284545705646,1,0,0.1733682562407196,0.8234708780121233
0,1,0.0035,0,319,0.5850287636746837,1.0506752320013772,-0.3488577513235579,0.8498960015636331,0.7971027173564549,1,0,0.5855928394148304,0.851949446572636
1,0,0.3262,1,320,0.6747095459289565,0.8359152518339888,-0.337288613436156,0.2111280759924692,0.2577624466067043,0,1,0.6743107952165379,0.20672630684350307
0,1,1.0576,0,321,0.8325914021694742,2.604406258998596,-0.9785268708194649,0.8503331647717981,0.7824274185392976,1,0,0.8310216560833068,0.8509176143784145
1,1,-0.3498,1,322,0.4801813919826479,1.1745561352789384,1.6631281061736343,0.24347815339668027,0.3036829553428004,0,1,0.48187630257362757,0.245110464468542
1,0,0.8393,1,323,0.7930178753863196,0.7112071713708177,-0.2337840919023093,0.189925660396466,0.22770223516121116,0,1,0.7916276753331892,0.18918515954173798
1,0,0.5383,1,324,0.7277594161696672,0.7749813846015714,-0.29404309613266466,0.19189289483320857,0.23352880928447453,0,1,0.7268548847442905,0.19083609105249236
0,0,-0.08170000000000001,0,325,0.5600832927501088,0.9910967072053795,1.9020789205983162,0.7757968377796631,0.7109435605443329,1,0,0.5609226353821075,0.7809593916101985
0,1,-0.8596000000000001,0,326,0.33420020104795833,0.6548515044406098,-0.2650774210675987,0.8293493307798775,0.7652115495806469,1,0,0.33712753749513474,0.8344082992708709
0,1,2.0029,0,327,0.9388322916294508,7.1279440020663545,-3.141937892619107,0.8179830873675871,0.7451841951968662,1,0,0.9289157465806452,0.8251218095228776
0,1,0.388,0,328,0.6907220433230773,1.4097351285059525,-0.4525648342740306,0.8503331647717981,0.8136977004247951,1,0,0.6901631896580454,0.851949446572636
1,0,0.6901999999999999,1,329,0.762230468607617,0.7399336857135493,-0.25212129509404513,0.189925660396466,0.23149833689196828,0,1,0.7610454512747904,0.18918515954173798
1,0,0.8919,1,330,0.8031483745010304,0.7022363711442416,-0.2429345097198874,0.189925660396466,0.22716517524232516,0,1,0.8017021613485718,0.18918515954173798
1,0,-1.2901,1,331,0.23076568695263538,2.44403753195665,-0.9099728863337418,0.19801317974751875,0.23229721261280303,0,1,0.23404059047348594,0.19743981709550978
0,1,-0.809,0,332,0.3478001586687295,0.6685067557054855,-0.23112873534540934,0.8426828086289104,0.7833757173840665,1,0,0.35064178978520805,0.8457584534073072
1,0,-0.0204,1,333,0.5780693541009807,0.9756614772930463,-0.3583414629895031,0.189925660396466,0.2321229928743872,0,1,0.5787102717775833,0.18918515954173798
0,0,-0.593,0,334,0.40846506084278333,0.7370655072736474,1.4459735692268043,0.7978735797919964,0.7265122274694028,1,0,0.41084159894598576,0.8022151348111609
0,0,1.333,0,335,0.8735796232486652,3.448811111025238,6.350681520691733,0.7978735797919964,0.7191812648563805,1,0,0.8687637277519993,0.806548830026891
0,1,-0.2335,0,336,0.5149583005901582,0.8988917870988998,-0.3307094203542347,0.8396226661717553,0.791257263508919,1,0,0.5162887530980236,0.8416311246304212
1,0,0.9793,1,337,0.8191420708424022,0.6885252510837159,-0.24727576334307355,0.189925660396466,0.22661023918702028,0,1,0.817620968484174,0.18918515954173798
1,0,0.5583,1,338,0.7324729053802923,0.7699943518145248,-0.3030899180491212,0.21200240240879922,0.2539429817693621,0,1,0.731527371586889,0.20631357396581448
1,0,-1.934,1,339,0.12209999789073094,4.61916469896037,-1.5437563089193462,0.189925660396466,0.2116593286788469,0,1,0.1248601656952984,0.18918515954173798
1,1,0.4769000000000001,1,340,0.7129678980552551,0.7910594593927844,1.2084185688183584,0.2415109189599377,0.29197943823143885,0,1,0.7121967291230792,0.23768127267014735
