image_A_captured,image_B_captured,A_dist,images_acquired,fuel_consumed,altitude,A_B_dist,region_sensitivity,ice_accrual,ice_sublimation,hard_landing,mission_duration,speed_avg,temp,mission_urgency,heavy_winds,humidity,scenario_main_base,bird_strike
-0.1,0.0996,-0.2617,0.2353,-0.917,0.39280000000000004,0.19870000000000002,1.1968,1.2805,-0.7519,-0.4237,-0.1009,-0.1028,-0.8772000000000001,-0.9068,-0.33819999999999995,-0.027,-0.3418,-0.14340000000000003
-1.1656,1.2441,-1.0574,1.1292,-0.7307,-0.15000000000000002,0.55,0.1665,-0.059300000000000005,0.7189,-0.9463,-1.1400000000000001,0.3752,-1.1728,1.3800000000000001,0.0432,-0.9106000000000001,-1.1032,-1.6158
0.5967,-0.7444999999999999,0.4916,-0.631,0.2376,0.9603999999999999,-0.647,-0.15270000000000003,0.3641,-0.9567000000000001,0.3221,0.5346000000000001,0.052300000000000006,0.40480000000000005,-0.0252,0.6495,1.0027,0.5994999999999999,0.5115
-0.6432,0.6445,-0.4466,0.6846,-0.5088,-0.47290000000000004,0.5874999999999999,0.24070000000000003,0.4692,0.3782,-0.5643,-0.6591,0.048,-0.8631000000000001,-0.187,-0.5396000000000001,-0.7157,-0.45680000000000004,-0.6156
0.2972,-0.355,1.3526,-0.0441,-0.5491,0.5579000000000001,-0.1766,0.4171,0.48740000000000006,-0.6394,-0.2817,0.2892,0.2278,-1.0882,-1.1316,-0.9497000000000001,0.8098000000000001,0.3758,0.8213
0.5821999999999999,-0.6244999999999999,0.9744999999999999,-0.6394,0.6526000000000001,0.3757,-0.9133,0.8605,-0.41340000000000005,-0.449,0.6477,0.6932999999999999,-0.20520000000000002,0.8834,-0.034999999999999996,0.162,0.7943999999999999,1.11,1.0292
-1.4118999999999997,1.2552999999999999,-0.35719999999999996,1.3497999999999999,-1.3667,-0.7166,0.8209000000000001,0.2461,-0.7624,1.3133,-1.4692999999999998,-1.4095999999999997,1.3729,-1.1036,0.0176,-0.9627,-0.9497000000000001,-0.6374,-0.6256
-0.14470000000000002,0.15190000000000003,-0.41380000000000006,0.10600000000000001,-0.42660000000000003,-0.9234,-0.08889999999999999,-0.3504,0.2146,0.11889999999999999,-0.1695,-0.2674,0.6197,0.15390000000000004,0.7123999999999999,0.1486,-0.0922,0.0134,-0.0102
1.3201,-1.3162,0.8464,-1.4353999999999998,1.4778999999999998,0.1652,-0.6143,-1.0992,-0.15840000000000004,-0.6813999999999999,1.3917,1.2287,-0.6661999999999999,1.4278999999999997,0.10070000000000001,0.6518,0.9578000000000001,1.1853,1.1069
-0.47480000000000006,0.494,-1.2214999999999998,0.40950000000000003,0.1275,0.0245,0.7837,1.6269,0.6492,-0.0447,-0.2306,-0.326,0.11939999999999999,-0.5319,-0.9687,0.2295,-0.6831999999999999,-1.336,-1.2525
0.1618,-0.1124,-0.4612,-0.10820000000000002,0.24910000000000002,-1.1502000000000001,0.5802999999999999,0.6564,1.4209999999999998,-0.7366,0.2252,0.308,-0.5456000000000001,-0.5399,-0.5992999999999999,0.5579000000000001,-0.036199999999999996,0.1119,-0.9305
0.5944999999999999,-0.7592,1.4636999999999998,-0.713,0.5482,0.5103,-0.4437,-0.3905,-0.5106,-0.7348,0.608,0.6028,0.6099,0.29180000000000006,0.33959999999999996,-0.307,1.3001,1.2676999999999998,1.2446
-2.0617,2.1458,-1.9555999999999998,2.1601000000000004,-1.7157999999999998,-1.653,1.9033999999999998,1.015,0.28430000000000005,1.4827,-2.093,-1.9209999999999998,1.3625,-1.7136999999999998,-1.4385999999999999,-1.5829,-1.8188,-1.8909,-2.0098
0.46730000000000005,-0.3822,1.1422,-0.11979999999999999,-0.7353,1.3815,-0.4696,-0.10600000000000001,1.0109,-1.5983,-0.35919999999999996,0.467,0.1658,-1.6992,0.28150000000000003,-0.6618999999999999,1.0436999999999999,0.3086,0.5193
0.4519,-0.549,1.2284,-0.42000000000000004,0.1317,0.6640999999999999,-0.5732,-1.4203,-0.5089,-0.8427000000000001,0.2386,0.5711,0.26930000000000004,0.3227,0.38380000000000003,0.12100000000000001,1.1148,0.9078,0.9629
1.2664,-1.685,2.5976,-1.3980000000000001,0.6852999999999999,1.6847,-1.8918,-1.1547,-1.1489,-1.4949999999999999,1.094,1.287,0.7212,0.934,1.8991,0.43800000000000006,2.4765999999999995,2.4039,2.3491
-1.2232999999999998,1.4102999999999999,-1.4730999999999999,1.3063,-0.9151,-0.4791,1.2674999999999998,2.2194,-0.6528,1.95,-1.1471,-1.3197999999999999,-0.10640000000000001,-1.0854,-2.2608,-0.8383,-1.8586,-1.6433,-1.6217
-0.1926,0.1965,-0.8397000000000001,0.10470000000000002,-0.325,0.377,0.1761,0.7261,-0.5327000000000001,1.0302,-0.2288,-0.43950000000000006,-0.15640000000000004,-0.0245,-1.2064,-0.349,-0.6573,-0.6142,-0.2011
1.0145,-1.3866,2.1687000000000003,-1.3493,0.7867999999999999,0.33569999999999994,-1.895,-3.1743,-0.7715,-1.5538999999999998,1.3161,1.0357999999999998,0.931,1.4997999999999998,2.5653,0.8778000000000001,2.2091000000000003,2.2561999999999998,2.2813000000000003
0.9493,-1.0004,1.9954999999999998,-1.0401,0.7609,1.4344,-1.4357999999999997,-0.7178,-0.9141,-0.8579000000000001,1.1363,0.9582,0.0479,0.6451,0.8647000000000001,0.5685,1.4822,1.0133999999999999,1.7898999999999998
0.3044,-0.4021,0.5559000000000001,-0.28080000000000005,-0.0917,1.7327,-0.8513000000000001,-0.4756,-1.1531,-0.22740000000000002,0.17950000000000002,0.1627,0.6880999999999999,0.2987,0.8897,-0.20070000000000002,1.0017999999999998,0.3559,1.2089999999999999
-1.7194999999999998,2.0632,-2.6024,1.9184999999999999,-1.3045,-2.0262,2.5838,2.1413,1.8775,1.5022,-1.7715999999999998,-1.7825,-0.2266,-1.7263,-2.1474,-1.4844,-2.6203000000000003,-2.2947,-2.7169
-0.1149,-0.0565,0.1637,-0.17990000000000003,-0.29790000000000005,1.0277999999999998,-0.8313,0.23870000000000002,-1.8344,0.532,0.0328,-0.2223,0.2647,0.42660000000000003,0.8254,-0.137,0.3004,-0.7002999999999999,0.9348000000000001
-0.3737,0.41900000000000004,0.1366,0.4492,-0.022799999999999997,-1.8568,0.47880000000000006,-0.14640000000000003,0.9622999999999999,-0.4292,-0.14170000000000002,-0.166,0.2692,-0.6918,1.7412999999999998,0.1932,-0.12890000000000001,0.26580000000000004,-0.5902
1.2244,-1.185,1.2029999999999998,-1.2035999999999998,1.0214999999999999,2.4179999999999997,-0.9762,-0.5401,-0.9176000000000001,-0.8859,1.1611,1.1680000000000001,-1.4126999999999998,0.27640000000000003,-0.42540000000000006,0.41400000000000003,1.122,0.8359000000000001,0.9385
0.0584,-0.0584,0.5542,0.15930000000000002,-0.369,0.24670000000000003,0.4921,-0.0026,0.304,-0.14650000000000002,-0.4906,0.12310000000000001,0.3359,-0.7157,-0.6449,-0.6774999999999999,0.05,0.1108,0.0273
-0.33049999999999996,0.29700000000000004,-0.447,0.3224,-0.3877,0.34099999999999997,0.6607,0.932,0.0992,0.4767,-0.34859999999999997,-0.301,0.3009,-0.7714,-0.972,-0.9373,-0.3886,-0.7941999999999999,-0.0262
-0.8635,0.9562,-0.8281000000000001,0.7938,-0.0978,-0.6564,1.5465,0.32580000000000003,-0.1776,1.1981000000000002,-0.5969,-0.8817,0.5914999999999999,-0.3819,-0.7777000000000001,-0.4947,-1.2745,-0.587,-1.0389
2.1148,-2.1476,0.6241,-2.0826,1.8822,-0.9621,-1.4855999999999998,-1.6635,1.0065,-1.7244,1.8523,2.0385,-1.0897999999999999,1.8649,1.4471999999999998,1.6516,1.1945000000000001,1.4951999999999999,1.4623
-1.1978,1.3481,-1.7663,1.4728999999999999,-1.0156999999999998,-1.2917999999999998,2.0943,1.0951,1.7966,0.14500000000000002,-1.4294999999999998,-1.0632,0.3186,-1.629,-1.7293999999999998,-1.1601000000000001,-1.4817999999999998,-1.4115999999999997,-2.1071000000000004
0.3004,-0.42180000000000006,0.7553,-0.3194,0.2005,0.4086,-0.691,-0.1931,-0.1418,-0.4998,0.3107,0.4002,-0.17830000000000001,0.0456,0.0704,0.40290000000000004,0.4766,0.6793999999999999,0.2684
-0.344,0.39030000000000004,0.07850000000000001,0.24490000000000003,-0.4967,1.341,0.3163,0.5084,-0.3398,0.6537000000000001,-0.2542,-0.4393000000000001,0.269,-0.5822999999999999,-1.5495999999999999,-0.8049000000000001,-0.2533,-0.7956,0.042300000000000004
0.231,-0.17500000000000002,-1.1451,-0.15750000000000003,-0.0093,0.29810000000000003,-0.5352,0.8613000000000001,0.3408,0.0568,0.0728,0.10220000000000001,-0.9932,0.11320000000000001,-0.6399,0.6802999999999999,-0.3887,-0.3864,-0.7924999999999999
-1.12,1.1977,-1.2729,1.3244,-0.6334,-1.8195999999999999,1.5012999999999999,-0.5545,1.9011999999999998,0.1148,-1.1197,-0.8565,0.21910000000000002,-1.0507,-0.5411,-0.1963,-1.2641,-1.0937,-1.9835999999999998
-1.4696999999999998,1.4746,-1.1052,1.4930999999999999,-1.5381,0.20700000000000002,1.4368999999999998,1.4084999999999999,-1.3416,2.3299999999999996,-1.6837,-1.6366,0.5992,-1.0587,-2.0795,-1.5307,-1.7644,-1.9211999999999998,-1.1286
0.3389,-0.42560000000000003,0.2812,-0.4556,0.34959999999999997,0.34019999999999995,-0.7577,-0.9476000000000001,-0.4051,-0.5089,0.3869,0.3566,-0.21090000000000003,0.6638999999999999,0.8472000000000001,0.8959,0.7204999999999999,0.6344,-0.0658
-0.0204,0.1627,0.9748,0.16570000000000001,0.11889999999999999,-0.8360000000000001,0.7579,0.5789000000000001,2.3918999999999997,-0.8619000000000001,-0.0448,0.14750000000000002,-0.7188,-1.5732,0.19540000000000002,0.0758,0.0685,0.3147,-1.0433
-0.40580000000000005,0.3581,-0.2288,0.33259999999999995,-0.2226,-1.2550999999999999,0.35269999999999996,-1.1027,0.6264,-0.3364,-0.2822,-0.32280000000000003,0.6018,0.5382,1.472,-0.23850000000000002,0.08120000000000001,0.198,-0.1867
0.8474,-0.92490000000000006,0.2535,-0.9903,0.621,-0.203,-0.9707,-0.9198000000000001,-0.2757,-0.5314,0.9776,0.8082,-0.384,1.248,1.0987,1.1645,0.7021999999999999,1.0535999999999999,0.985
-1.3538,1.1679,0.3594,1.2588,-2.0547,-0.21880000000000002,0.6837,0.23240000000000002,-0.9014,0.7072999999999999,-1.313,-1.3719,2.1165999999999996,-1.3973,-0.1928,-1.5643,-0.21040000000000003,-0.21170000000000003,0.4192
-0.028,0.27840000000000004,-0.5871999999999999,0.17390000000000003,0.2545,0.41740000000000005,0.3539,0.8857,0.197,0.3368,0.0415,-0.009099999999999999,-0.9552,-0.6028,-0.8654000000000001,-0.042800000000000005,-0.8021,-1.2406,-0.6126
-0.5601,0.659,-0.7506,0.4697,0.0281,-0.7800999999999999,0.7063999999999999,-0.0147,-0.9034,0.9163,-0.38680000000000003,-0.7892999999999999,0.5314,0.7967,1.1440000000000001,0.5104,-0.6562,-0.1713,-0.6543
1.4013999999999998,-1.4768999999999999,0.8195,-1.4910999999999999,1.3468,1.2273999999999998,-1.8469,-1.1957,-0.2257,-0.8046000000000001,1.6077,1.3935,-1.0144,1.2095999999999998,0.27590000000000003,1.4078999999999997,1.3052,1.3134,1.0577999999999999
-0.24470000000000003,0.1936,0.9587000000000001,0.2586,0.13570000000000002,0.10810000000000002,-0.3872,-0.46780000000000005,-0.0229,-0.5395,-0.0936,5e-4,0.7914999999999999,-0.2276,1.5395999999999999,0.1164,0.549,0.2917,-0.0316
0.10590000000000001,-0.30369999999999997,-0.6837,-0.3976,0.6267,-0.5149,-0.1095,-0.4988,-0.42090000000000005,0.6627,0.5009,0.0022,-0.1296,0.7967,0.931,0.9357000000000001,-0.4086,0.0484,-0.387
-1.8262,1.9683,-2.1517999999999997,1.7936999999999999,-1.6345,-0.514,1.9201,1.502,0.0666,1.4071999999999998,-1.6984000000000001,-1.8989,0.8897,-0.9208000000000001,0.0178,-1.5198999999999998,-1.766,-2.404,-1.6021
-1.5346,1.6053,-1.6493,1.4850999999999999,-1.3555,-0.5173,1.236,1.8594,-0.020900000000000002,1.3013,-1.2593999999999999,-1.5947,0.1623,-1.4002999999999999,-0.42280000000000006,-0.6517000000000001,-1.7183,-1.4337999999999997,-1.9370999999999998
0.6956,-0.5883999999999999,0.39380000000000004,-0.7506,0.9462,0.6132,-0.3806,-0.4429,0.3143,-0.2232,0.8597000000000001,0.7746000000000001,-1.3905,0.2637,-1.5514,0.7676000000000001,0.12010000000000001,0.7237,-0.28390000000000004
0.1855,-0.2363,-0.9849,-0.48580000000000007,0.48030000000000006,0.36469999999999997,-0.45790000000000003,-0.2466,-1.5727,0.9907,0.5541,0.0076,-0.2836,1.2926,-0.5431,0.7729,-0.42590000000000006,0.051100000000000007,0.21850000000000003
-1.1178,1.1505,-1.4346999999999999,1.2081,-0.7062999999999999,-2.2525999999999997,1.0836999999999999,0.0703,0.8278000000000001,0.7162999999999999,-1.0592,-1.0743,0.591,-0.14,1.938,-0.2237,-1.1389,-1.0862,-1.3596
0.9878,-0.9923,0.8191,-0.8917,0.5566000000000001,1.9976999999999998,-1.3035999999999999,0.6803999999999999,-0.712,-0.7752,0.7529,0.9681,-0.8673000000000001,0.5,-0.10070000000000001,0.7817,1.0496999999999999,0.6544,1.053
2.0321999999999996,-2.0199,1.052,-1.9751999999999998,1.8069,0.6663999999999999,-1.6441000000000001,-1.6751,0.8968,-2.0402,1.872,2.0459,-1.7518999999999998,1.4121,1.5069,1.8616,1.6418,1.5644,1.2477999999999998
-0.7616,1.0635,-1.5512,1.0615999999999999,-0.8069000000000001,-1.3031,1.6322,1.0251,1.3769,0.6752999999999999,-0.9694999999999999,-0.7444,-0.23090000000000002,-1.1760000000000002,-1.4575999999999998,-0.7783,-1.8473,-1.5715,-1.5295999999999998
-1.3371,1.1095,0.3344,1.0558999999999998,-1.7167999999999999,0.621,-0.04,0.34509999999999996,-2.2871000000000006,1.8731,-1.1325,-1.5031999999999999,1.4886,-1.2232999999999998,1.0345,-1.4524,-0.6634999999999999,-1.1044,0.5294
2.3881,-2.1167999999999996,-0.9927,-2.4217,3.2335000000000003,0.3985,-1.5961,0.10710000000000001,1.4586999999999999,-1.4150999999999998,2.8346999999999998,2.3087,-3.7391,2.6759999999999997,-0.6679999999999999,3.7759,0.6610999999999999,0.5331,-0.5068
0.7851999999999999,-0.5784,0.3038,-0.8378000000000001,1.3513,1.7967,-0.5357000000000001,0.5,-1.1249,0.7856,1.1153,0.711,-1.8189,0.9863,-1.329,0.9484,-0.21740000000000004,0.20850000000000002,0.2237
1.5047,-1.6497,1.4587999999999999,-1.5531,1.1152,1.4878999999999998,-1.0924,-0.14750000000000002,-0.2262,-1.1752,1.4889999999999999,1.4967,-0.3837,0.5908,0.6742999999999999,0.3169,1.3849,0.9311,1.8509
0.1208,-0.0517,-0.2821,-0.1118,0.7304999999999999,-0.5505,0.4407,0.43240000000000006,0.8183,0.1461,0.3059,0.15000000000000002,-0.3505,0.2921,-0.8047000000000001,0.2305,-0.085,0.17190000000000003,-0.739
1.3976,-1.2010999999999998,-0.0372,-1.4666,2.2404,-0.6841999999999999,-0.9662999999999999,-0.5679000000000001,1.8382,-1.5473,1.9894999999999998,1.6740000000000002,-2.3855,1.0371,0.9851,2.5296,0.9648,1.1178,-0.4161
0.1877,0.0041,-1.1382,-0.034800000000000005,0.7938999999999999,-1.1162,0.3344,0.3015,2.2861000000000002,-0.4812,0.2654,0.35469999999999996,-1.5952,0.20800000000000002,-1.3974,0.7638,-0.6013,-0.2263,-1.8276
0.9013,-0.9222,0.3114,-1.0434999999999999,0.911,1.4717999999999998,-1.2451999999999999,-0.8872,-1.0289,-0.18,1.0985,0.7461,-0.7850999999999999,0.7014999999999999,1.6621000000000001,1.1212,0.7001,0.28650000000000003,0.9205
-0.5127,0.5888,-0.30019999999999997,0.4642,0.0944,0.4918,0.45930000000000004,0.5233,-0.1895,0.7087,-0.3574,-0.43050000000000005,-0.021300000000000003,-0.7057,-0.0021,-0.0649,-0.7014999999999999,-0.7024999999999999,-0.7479
0.21750000000000003,-0.2606,0.11,-0.29150000000000004,0.8645,0.09620000000000001,-0.34319999999999995,-1.5406,0.7715,-0.40630000000000005,0.5251,0.42790000000000006,-0.2218,0.20500000000000002,-0.0976,1.2322,0.43450000000000005,0.4781,-0.5986
-0.8453,0.9503,-1.1122,0.985,-1.0875,-0.8863,1.286,0.5576000000000001,0.7323,0.3068,-1.1823000000000001,-0.8346000000000001,0.7681,-0.883,-0.6963999999999999,-1.0038999999999998,-0.9488000000000001,-1.1421000000000001,-0.9717
-0.1632,0.3143,-0.9551000000000001,0.0902,0.0241,-0.5132,0.597,0.9419000000000001,-1.0975,1.0261,-0.07420000000000002,-0.41150000000000003,0.2722,0.6336,0.2731,-0.48450000000000004,-0.8088000000000001,-1.0223,0.07770000000000002
-0.5838,0.5861,-0.8498000000000001,0.6376000000000001,-0.6704999999999999,-0.5841,0.8410000000000001,0.1981,-0.12270000000000002,0.3207,-0.7802999999999999,-0.5569000000000001,0.6884999999999999,0.10600000000000001,0.0859,-0.7022999999999999,-0.723,-0.46790000000000004,-0.3608
-0.10490000000000001,0.0267,0.7940999999999999,0.21170000000000003,-0.5198,0.1446,0.11660000000000001,0.6404,0.3469,-0.8703000000000001,-0.4147,0.0034000000000000002,0.6126,-0.6027,0.658,-0.9450000000000001,0.4591,-0.15730000000000002,0.6209
1.2087999999999999,-1.0931,-0.1191,-1.1827,1.7732999999999999,-0.5829,-1.1222,-1.7805,2.9191,-2.1683000000000003,1.532,1.5508,-2.1965999999999997,0.41910000000000003,1.2616999999999998,2.525,0.9006000000000001,0.8167000000000001,-1.1743000000000001
-0.3077,0.2891,-0.20440000000000003,0.29180000000000006,-0.2624,-0.43190000000000006,0.1918,0.7303999999999999,-0.0723,0.344,-0.2058,-0.3703,0.112,-0.07510000000000001,-0.07410000000000001,0.0383,0.0107,-0.1326,-0.39430000000000004
-1.4230999999999998,1.4491999999999998,-1.6913,1.4231999999999998,-1.7766,-0.8354,1.4195999999999998,1.5267,0.3201,0.9973,-1.521,-1.5271,0.8551000000000001,-1.195,-0.7511,-1.3593,-1.6144,-2.0449,-1.1135
-0.364,0.29980000000000007,0.8420000000000001,0.17700000000000002,-0.257,0.3798,0.16770000000000002,-0.18159999999999998,-1.4162,1.2453999999999998,-0.2283,-0.4441,0.47930000000000006,-0.5739000000000001,0.7731,-0.8804,-0.15070000000000003,0.41580000000000006,0.5892999999999999
1.4738999999999998,-1.4393999999999998,0.3499,-1.5735999999999999,1.7075999999999998,0.4862,-1.1756,-1.0629,0.7194999999999999,-0.6611999999999999,1.7196999999999998,1.3981000000000001,-1.7852999999999999,1.0721,0.9291,1.9547999999999999,0.5871,0.7582,0.43290000000000006
-0.29600000000000004,0.40630000000000005,-1.2956999999999999,0.3359,-0.3737,-0.7626000000000001,1.0218999999999998,0.6535,0.6962999999999999,0.4481,-0.5107,-0.4197,-0.0237,-0.17400000000000002,-1.4517999999999998,-0.5674,-0.9492,-0.8335,-0.8906000000000001
0.22740000000000002,-0.3285,1.3642,-0.1346,0.0105,0.7363999999999999,-0.35769999999999996,-0.7669,0.11120000000000001,-0.7128,0.12360000000000002,0.3598,-0.16690000000000002,-0.4955,0.54990000000000006,0.0934,0.7372,0.5291,0.2386
1.3345,-1.2641,1.3056999999999999,-1.2913,1.2130999999999998,0.3831,-0.8013,-1.8115999999999999,0.4802,-1.4314999999999998,1.2545,1.3273,-0.7675,1.2768,1.757,0.8290000000000001,1.4411999999999998,1.6008,1.2030999999999998
0.9741,-1.0522,0.9904,-0.724,0.29910000000000003,0.8282,-0.39280000000000004,-0.5239,-0.43970000000000004,-1.1469,0.26990000000000003,1.0503,0.136,0.7223999999999999,-0.0989,-0.14650000000000002,1.0182,0.8446000000000001,1.1715
0.2629,-0.2737,-1.1371,-0.1346,0.0146,-0.8542000000000001,-0.19870000000000002,-0.1395,1.4856999999999998,-0.6698,-0.0023,0.2215,-0.29530000000000006,0.8099000000000001,-0.6781999999999999,0.3646,-0.1645,-0.8765000000000001,-0.2204
0.33159999999999995,-0.388,0.6641999999999999,-0.2222,0.24520000000000003,-0.5373,0.35769999999999996,-0.9331,0.6392,-0.7182999999999999,0.035699999999999996,0.388,0.226,-0.17390000000000003,1.573,-0.371,0.38930000000000003,0.2063,0.6078
1.2987,-1.4551999999999998,1.6747,-1.4076999999999997,1.2802,0.8119000000000001,-1.5782,-1.8155,0.8728000000000001,-1.9089999999999998,1.4982,1.4965,-0.5844999999999999,0.7107,2.0163999999999995,1.5893,1.6755,2.063,1.0651
0.8722000000000001,-0.8033,0.6291,-0.7559,0.8731000000000001,-0.13290000000000002,-0.29350000000000004,0.1099,0.3778,-0.7768,0.6678999999999999,0.9295,-0.6249,1.1809,0.6142,0.24570000000000003,0.5957,0.7605,0.6237
-0.2607,0.2515,0.1615,0.43200000000000005,-0.6628,-1.6761000000000001,0.7596,0.21980000000000002,1.8156999999999999,-0.6423,-0.5051,-0.041800000000000004,0.40790000000000004,-1.1331,-0.06470000000000001,-0.7397,-0.17370000000000002,0.27440000000000003,-0.1866
1.9261,-1.9410999999999998,1.2708,-1.6785,0.67489999999999994,1.4289999999999998,-1.0652,0.2555,0.9054,-1.9090999999999998,1.0323,1.7676999999999998,-1.3371,0.29880000000000007,0.0375,0.1097,1.5594999999999999,1.2676999999999998,1.625
-0.15980000000000003,0.0447,-0.15890000000000004,0.10110000000000001,-0.46890000000000004,-0.2285,0.057800000000000004,0.21560000000000001,-0.6016,0.3789,-0.2517,-0.26940000000000003,0.691,0.2426,0.36819999999999997,-0.08220000000000001,-0.0037,-0.0923,0.5654
-2.2125,2.2374,-0.8438000000000001,2.4195999999999995,-2.1893000000000002,-0.5203,2.0153999999999996,2.0869,-0.5715,1.3073,-2.3533,-1.9967,2.3715999999999995,-1.763,-1.8609,-2.5791999999999997,-1.4236999999999997,-1.6565,-1.3576
0.5074,-0.2373,-0.8593000000000001,-0.4017,1.2549,-0.33149999999999996,0.15970000000000004,0.0156,0.883,-0.07690000000000001,0.6733999999999999,0.5222,-1.5356999999999998,0.7964999999999999,-0.8206000000000001,1.2586,-0.33519999999999994,-0.1366,-0.9916
-1.4695999999999998,1.3651,-0.9184,1.265,-1.0128,-0.7152999999999999,0.8668000000000001,0.7958,-1.3936,1.624,-1.0232999999999999,-1.529,0.9969,-0.21290000000000003,-0.40290000000000004,-1.0054999999999998,-1.2036999999999998,-1.3553,-0.7493
-1.5495999999999999,1.3613,-0.35319999999999996,1.5128,-1.4611999999999998,-0.20740000000000003,1.3175999999999999,0.6568,-1.0256999999999998,1.5661,-1.6576,-1.5705,1.579,-1.603,-1.7354999999999998,-1.8984,-1.1093,-0.8393,-0.6111
0.24390000000000003,-0.4045,-0.0125,-0.385,0.0239,0.4802,-1.0307,-1.2808,-1.2026,0.4433,0.2629,0.033100000000000004,0.4182,1.171,2.2381,0.0863,0.3689,0.3195,1.216
0.9429000000000001,-0.8146000000000001,1.3128,-0.8497000000000001,0.985,0.7169,-0.4383000000000001,-1.109,0.11760000000000001,-0.989,0.9784999999999999,1.0867,-1.0675999999999999,0.21170000000000003,-0.3058,0.5962,1.0487,0.9413,0.36769999999999997
1.6382,-1.6353,0.3798,-1.5966,1.2908,-0.7231,-1.334,0.192,1.5391,-1.4443,1.4185999999999999,1.5192999999999999,-1.6868,0.5481,-0.0916,1.3183,1.0477999999999998,1.185,0.6336
0.5387000000000001,-0.42330000000000007,-1.4998999999999998,-0.5107,0.3495,-1.6689,0.16840000000000002,0.5211,0.9798,-0.036899999999999995,0.3595,0.28480000000000005,-1.0988,0.7231,0.9497000000000001,0.7071999999999999,-0.739,-0.7743,-0.5253
-0.5455,0.14140000000000003,1.0178999999999998,0.5728000000000001,-0.8701000000000001,0.5099,0.266,-0.15700000000000003,-1.2129999999999999,0.21850000000000003,-0.9302,-0.3771,2.1004,-0.3177,0.6193,-1.4538999999999997,0.47250000000000003,0.1854,0.8240000000000001
-0.4667,0.5426000000000001,-1.0334999999999999,0.5784,-0.27940000000000004,-2.6470000000000002,1.81,0.4106,1.4328999999999998,-0.053200000000000004,-0.6492,-0.3967,0.7419,-0.3945,-0.34109999999999996,-0.5119,-1.0661,-0.542,-0.8794000000000001
-0.33509999999999995,0.41440000000000005,-1.6760000000000002,0.2351,-0.2301,-1.6922000000000001,0.7487,0.6961999999999999,0.33609999999999995,0.9024,-0.1906,-0.5274,-0.16940000000000002,0.997,-0.9596000000000001,-0.2831,-1.06,-0.5087,-0.3479
0.6623999999999999,-0.5426000000000001,-0.3837,-0.5931,0.24940000000000004,0.1159,-0.5074,-0.5089,0.6723999999999999,-0.5121,0.4517,0.4405,-0.8704000000000001,0.1628,-0.6674999999999999,0.5761000000000001,0.11520000000000001,0.093,0.0996
-1.3705,1.5271,-0.1918,1.4968,-0.8002,-0.1458,1.3699,-0.15920000000000004,0.0743,0.8763000000000001,-1.2433999999999998,-1.2034999999999998,-0.2006,-1.6531,-0.2348,-0.9604999999999999,-1.2264,-0.8297000000000001,-1.877
-0.15710000000000002,0.24650000000000002,-0.382,0.07790000000000001,0.5952999999999999,0.587,0.2731,0.4514,-0.3688,0.706,0.23570000000000002,-0.07220000000000001,-0.8697000000000001,-0.30469999999999997,-1.7,-0.0063,-0.8361000000000001,-0.6429,-0.6451
-0.10620000000000002,0.29990000000000006,-0.6913999999999999,0.10550000000000001,0.1521,0.6081,0.9901,1.2318999999999998,-0.0279,0.899,-0.0079,-0.17690000000000003,-0.4547,-0.29660000000000003,-1.8335,-0.5281,-1.0437999999999998,-1.021,-0.2691
-0.4661,0.4909,-0.323,0.5406000000000001,-0.7601,-0.8693000000000001,0.6462,0.43660000000000004,-0.8845,0.6137,-0.8145,-0.5984999999999999,1.3751,0.3119,-0.4051,-1.3087,-0.5061,-0.47940000000000005,0.5864999999999999
0.6938,-0.8635,0.3279,-0.615,0.044899999999999995,-0.5383,-0.9077000000000001,-0.266,1.5197999999999998,-1.1698,0.3554,0.7052999999999999,0.15330000000000002,0.7977,0.3095,0.3524,0.8506000000000001,0.3705,0.9979
0.1321,0.0109,0.1814,-5e-4,-0.29510000000000003,1.7161,0.021500000000000002,0.8885,-0.1781,-0.05260000000000001,-0.0844,0.1405,-0.402,-0.5297000000000001,-1.6054,-0.406,-0.1805,-0.28740000000000004,-0.19090000000000001
-0.6466000000000001,0.6062,-0.4407,0.7157,-0.8729000000000001,0.5561,0.6674999999999999,0.7543,-0.6731999999999999,0.6049,-0.737,-0.6372,0.6731999999999999,-0.24630000000000002,-0.7537,-1.0488,-0.6749999999999999,-0.406,-0.0922
-0.15170000000000003,0.1693,0.15310000000000001,0.464,-1.0117999999999998,-0.1311,0.8744000000000001,0.9651,1.9203,-0.8674000000000001,-0.8626000000000001,-0.0612,0.42060000000000003,-1.373,-1.1820000000000002,-1.1900000000000002,-0.0564,0.0627,-0.24320000000000003
-0.9253,0.6870999999999999,0.6289,0.8455,-1.343,-1.0055999999999998,0.3509,-1.3809,0.6188,-0.0796,-0.9623999999999999,-0.8134,1.3496,-1.3756,1.3946,-1.1866,-0.1805,0.3051,0.0159
0.768,-0.54,-1.1763000000000001,-0.7291,1.362,-1.1347,-0.5125,0.7327,1.7443,-0.7229,1.0026,0.775,-1.6271,1.3824,0.6652999999999999,1.608,0.056600000000000004,-0.269,-0.3776
0.0137,-0.15880000000000002,0.445,-0.0803,0.0864,0.42130000000000006,-0.4207,0.24470000000000003,-0.32680000000000003,-0.6514,0.10060000000000001,0.12410000000000002,0.5904999999999999,0.3698,1.0237999999999998,0.0098,0.651,0.4117,0.20550000000000002
